TimestampEpoch,BusChannel,ID,IDE,DLC,DataLength,Dir,EDL,BRS,DataBytes,Timestamp,DecodedMessages
1720618563.653,1,2024,0,8,8,0,0,0,0441210000AAAAAA,1720618563.653,"{'Length': 4, 'Response': 4, 'Service': 'Show current data ', 'S01PID': 'S01PID21_DistanceMILOn', 'S01PID21_DistanceMILOn': 0}"
1720618563.701,1,2024,0,8,8,0,0,0,03411C1DAAAAAAAA,1720618563.701,"{'Length': 3, 'Response': 4, 'Service': 'Show current data ', 'S01PID': 'S01PID1C_OBDStandard', 'S01PID1C_OBDStandard': 'OBDBr-2'}"
1720618563.853,1,2024,0,8,8,0,0,0,0441210000AAAAAA,1720618563.853,"{'Length': 4, 'Response': 4, 'Service': 'Show current data ', 'S01PID': 'S01PID21_DistanceMILOn', 'S01PID21_DistanceMILOn': 0}"
1720618563.901,1,2024,0,8,8,0,0,0,04411F001AAAAAAA,1720618563.901,"{'Length': 4, 'Response': 4, 'Service': 'Show current data ', 'S01PID': 'S01PID1F_TimeSinceEngStart', 'S01PID1F_TimeSinceEngStart': 26}"
1720618564.702,1,2024,0,8,8,0,0,0,03414740AAAAAAAA,1720618564.702,"{'Length': 3, 'Response': 4, 'Service': 'Show current data ', 'S01PID': 'S01PID47_AbsThrottlePosB', 'S01PID47_AbsThrottlePosB': 25.09803921568627}"
1720618564.749,1,2024,0,8,8,0,0,0,0341057BAAAAAAAA,1720618564.749,"{'Length': 3, 'Response': 4, 'Service': 'Show current data ', 'S01PID': 'S01PID05_EngineCoolantTemp', 'S01PID05_EngineCoolantTemp': 83}"
1720618564.999,1,2024,0,8,8,0,0,0,03410F3EAAAAAAAA,1720618564.999,"{'Length': 3, 'Response': 4, 'Service': 'Show current data ', 'S01PID': 'S01PID0F_IntakeAirTemperature', 'S01PID0F_IntakeAirTemperature': 22}"
1720618564.299,1,2024,0,8,8,0,0,0,04414239C9AAAAAA,1720618564.299,"{'Length': 4, 'Response': 4, 'Service': 'Show current data ', 'S01PID': 'S01PID42_ControlModuleVolt', 'S01PID42_ControlModuleVolt': 14.793000000000001}"
1720618565.449,1,2024,0,8,8,0,0,0,04414239B5AAAAAA,1720618565.449,"{'Length': 4, 'Response': 4, 'Service': 'Show current data ', 'S01PID': 'S01PID42_ControlModuleVolt', 'S01PID42_ControlModuleVolt': 14.773}"
1720618565.549,1,2024,0,8,8,0,0,0,0341044EAAAAAAAA,1720618565.549,"{'Length': 3, 'Response': 4, 'Service': 'Show current data ', 'S01PID': 'S01PID04_CalcEngineLoad', 'S01PID04_CalcEngineLoad': 30.58848}"
1720618565.849,1,2024,0,8,8,0,0,0,04414239BCAAAAAA,1720618565.849,"{'Length': 4, 'Response': 4, 'Service': 'Show current data ', 'S01PID': 'S01PID42_ControlModuleVolt', 'S01PID42_ControlModuleVolt': 14.780000000000001}"
1720618565.348,1,2024,0,8,8,0,0,0,03411C1DAAAAAAAA,1720618565.348,"{'Length': 3, 'Response': 4, 'Service': 'Show current data ', 'S01PID': 'S01PID1C_OBDStandard', 'S01PID1C_OBDStandard': 'OBDBr-2'}"
1720618566.648,1,2024,0,8,8,0,0,0,03411C1DAAAAAAAA,1720618566.648,"{'Length': 3, 'Response': 4, 'Service': 'Show current data ', 'S01PID': 'S01PID1C_OBDStandard', 'S01PID1C_OBDStandard': 'OBDBr-2'}"
1720618566.948,1,2024,0,8,8,0,0,0,03414949AAAAAAAA,1720618566.948,"{'Length': 3, 'Response': 4, 'Service': 'Show current data ', 'S01PID': 'S01PID49_AbsThrottlePosD', 'S01PID49_AbsThrottlePosD': 28.62745098039215}"
